address,origin,subsystem,disposition,confidence,evidence_id
0x0041B410,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041B470,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041B4A0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041B4D0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041B500,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041B580,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041B600,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041B660,authored,UiCursor,authored,exact,vc71-result-screen-cursor-push-2026-08-29
0x0041B6E0,authored,UiCursor,authored,exact,vc71-result-screen-cursor-pop-2026-08-29
0x0041B760,authored,UiCursor,authored,exact,vc71-result-screen-replay-cursor-move-2026-08-29
0x0041B830,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041B8A0,authored,Timer,authored,exact,vc71-result-screen-timer-tick-2026-08-29
0x0041B920,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041BA30,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041BA80,authored,Checksum,authored,exact,vc71-aligned-checksum-2026-08-29
0x0041BAE0,authored,ReplayScanWorker,authored,exact,vc71-replay-scan-worker-2026-08-29
0x0041BB00,authored,ReplayBrowser,authored,exact,vc71-replay-browser-2026-08-29
0x0041BB20,authored,ReplayScanWorker,authored,exact,vc71-replay-scan-worker-2026-08-29
0x0041BBA0,authored,ReplayScanWorker,authored,exact,vc71-replay-scan-worker-2026-08-29
0x0041BC00,authored,Controller,authored,exact,vc71-controller-input-slot-constructor-2026-08-30
0x0041BD20,authored,Chain,authored,exact,vc71-chain-runtime-2026-08-30
0x0041BD70,authored,Runtime,authored,exact,vc71-chain-runtime-2026-08-30
0x0041BDD0,authored,TextRenderer,authored,exact,vc71-text-buffer-lifecycle-2026-08-30
0x0041BE40,authored,TextRenderer,authored,exact,vc71-text-buffer-lifecycle-2026-08-30
0x0041BE60,authored,TextRenderer,authored,exact,vc71-text-buffer-lifecycle-2026-08-30
0x0041BF20,authored,TextRenderer,authored,exact,vc71-text-buffer-lifecycle-2026-08-30
0x0041BF90,authored,TextRenderer,authored,high,target-vc71-text-buffer-lifecycle-2026-08-30
0x0041C180,authored,TextRenderer,authored,exact,vc71-text-buffer-lifecycle-2026-08-30
0x0041C1E0,authored,TextRenderer,authored,high,target-vc71-text-alpha-bleed-2026-08-30
0x0041C570,authored,AnmTexture,authored,exact,vc71-anm-texture-alpha-neighbors-2026-08-29
0x0041C600,authored,TextRenderer,authored,exact,vc71-exact-text-invert-alpha-2026-08-30
0x0041C780,authored,TextRenderer,authored,exact,vc71-text-buffer-lifecycle-2026-08-30
0x0041C8A0,authored,TextRenderer,authored,exact,vc71-text-buffer-lifecycle-2026-08-30
0x0041C8F0,authored,TextRenderer,authored,high,target-vc71-text-renderer-2026-08-30
0x0041CB20,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041CBA0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041CBE0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041CC10,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041CC20,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041CCC0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041CE00,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041CE60,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D340,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D3D0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D430,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D460,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D580,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D5C0,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D610,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D620,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D660,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D670,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
0x0041D680,unknown,,review,unknown,ghidra-12.1.3-initial-inventory
